110	4481
111	2393
111	2982
111	3562
111	4708
112	843
112	3063
112	4723
112	4735
113	4501
113	4862
113	4889
113	4942
114	667
114	1138
114	4356
114	4449
115	2128
115	2464
115	4428
115	4919
116	3535
116	4744
116	4836
116	4983
117	3803
117	4090
117	4536
117	4564
118	3014
118	3345
118	4696
118	4975
119	132
119	1282
119	3030
119	4632
120	3839
120	4551
120	4564
120	4906
121	2678
121	4685
121	4965
121	4976
122	1514
122	2331
122	4112
122	4134
123	136
123	169
123	1091
123	3149
124	2023
124	3553
124	3916
124	4177
125	4081
125	4319
125	4788
125	4935
126	2744
126	2959
126	4716
126	4766
127	1697
127	2507
127	4067
127	4130
128	3070
128	4326
128	4814
128	4981
129	3206
129	3460
129	4494
129	4978
130	684
130	1677
130	3920
130	4249
131	2621
131	3517
131	3791
131	3908
132	119
132	1145
132	2818
132	4689
133	4249
133	4441
133	4500
133	4800
134	3502
134	4164
134	4581
134	4619
135	418
135	4577
135	4809
136	123
136	3644
136	4477
136	4565
137	3785
137	4338
137	4502
137	4683
138	4095
138	4866
138	4901
138	4915
139	1536
139	4530
139	4763
139	4975
140	1293
140	1362
140	2737
140	3732
141	4428
141	4746
141	4860
141	4919
142	875
142	2782
142	3630
142	4002
143	2279
143	4677
143	4967
143	4989
144	1250
144	3142
144	4344
144	4600
145	4082
145	4761
145	4782
145	4888
145	4929
145	4948
146	1733
146	4618
146	4926
146	4937
147	3203
147	3581
147	4878
147	4999
148	4264
148	4643
148	4926
148	4937
149	3027
149	4164
149	4581
149	4999
150	4380
150	4619
150	4705
150	4765
151	3134
151	4496
151	4682
151	4869
152	1429
152	1449
152	4522
152	4730
153	1992
153	4631
153	4879
153	4961
154	2321
154	4053
154	4136
154	4975
155	1103
155	4470
155	4862
155	4880
156	2635
156	4333
156	4697
156	4840
157	4161
157	4590
157	4833
157	4893
158	620
158	2982
158	4628
158	4968
159	3489
159	3644
159	4412
159	4492
160	3546
160	3811
160	4132
160	4885
161	755
161	4749
161	4840
161	4969
162	2766
162	3775
162	4753
162	4960
163	2259
163	4599
163	4731
163	4992
164	4203
164	4339
164	4822
164	4945
165	2572
165	3835
165	4054
165	4876
166	1059
166	2281
166	4578
166	4795
167	1330
167	1543
167	1922
167	4780
168	2142
168	2447
168	4506
168	4775
169	123
169	4264
169	4293
169	4902
170	2025
170	3559
170	4635
170	4908
171	4503
171	4747
171	4831
171	4873
172	1693
172	4183
172	4773
172	4961
173	37
173	1945
173	3672
173	4824
174	1139
174	3365
174	4704
174	4955
175	3952
175	4527
175	4854
175	4904
176	572
176	2248
176	3904
176	4310
177	4406
177	4475
177	4744
177	4983
178	3176
178	4492
178	4876
178	4952
179	822
179	2658
179	4855
179	4860
180	2320
180	4068
180	4514
180	4858
181	427
181	498
181	3779
181	3931
182	2426
182	3941
182	4678
182	4942
182	4994
183	314
183	689
183	2927
183	4809
184	73
184	74
184	4086
184	5000
185	1079
185	2957
185	3961
185	4818
186	4517
186	4726
186	4846
186	4907
187	524
187	2516
187	4384
187	4895
188	2766
188	3775
188	4476
188	4753
189	2593
189	3054
189	4378
189	4675
190	13
190	2292
190	3028
190	4081
191	1435
191	2110
191	3274
191	4753
192	1510
192	4540
192	4774
192	4906
193	3598
193	4007
193	4353
193	4979
194	2284
194	2486
194	2534
194	4726
195	647
195	672
195	2634
195	4666
196	4874
196	4986
196	4990
196	4994
197	2241
197	3875
197	3948
197	4839
198	2984
198	3099
198	4845
198	4997
199	2617
199	3862
199	4126
199	4557
200	3671
200	3964
200	4723
200	4899
201	4090
201	4564
201	4821
201	4932
202	372
202	1984
202	2579
202	4643
203	2850
203	3489
203	4696
203	4870
203	4960
204	386
204	3958
204	4891
204	4917
205	3807
205	3820
205	4720
205	4770
206	287
206	1568
206	4578
206	4723
207	4439
207	4583
207	4662
207	4805
208	2328
208	4862
208	4981
208	4986
209	1667
209	4272
209	4459
209	4580
210	4124
210	4814
210	4974
210	4993
211	3223
211	3347
211	4679
211	4908
212	3608
212	3620
212	4670
212	4683
212	4956
212	4990
213	3145
213	3690
213	4854
213	4896
214	3071
214	3271
214	4763
214	4865
215	3432
215	3532
215	4933
215	4986
216	2642
216	2737
216	4540
216	4732
216	4802
217	1831
217	2420
217	3066
217	3910
218	4323
218	4330
218	4426
218	4629
219	724
219	4134
219	4645
219	4911
220	2119
220	3008
220	3297
220	4887
221	3444
221	3691
221	4138
221	4174
222	1555
222	3911
222	4906
222	4961
223	4510
223	4620
223	4875
223	4995
224	2243
224	2352
224	4089
224	4850
225	2260
225	3451
225	4304
225	4933
226	3092
226	4218
226	4820
226	4897
227	2630
227	2943
227	4618
227	4926
228	1787
228	3546
228	4309
228	4598
229	3564
229	4586
229	4901
229	4985
230	2217
230	4026
230	4196
230	4999
231	808
231	2127
231	4236
231	4617
231	4754
231	4846
232	4050
232	4553
232	4568
232	4574
233	275
233	3302
233	4781
233	4812
234	4272
234	4558
234	4597
234	4734
235	1648
235	2251
235	3586
235	4629
235	4683
236	1692
236	4571
236	4755
236	4799
237	2887
237	3218
237	4936
237	4953
238	2482
238	4150
238	4440
238	4478
239	4472
239	4660
239	4692
239	4881
240	3978
240	4920
240	4940
240	5000
241	3563
241	4264
241	4313
241	4896
242	2785
242	3914
242	4549
242	4956
243	2197
243	3285
243	4916
243	4992
244	254
244	839
244	4630
244	4861
245	1110
245	4112
245	4979
245	5000
246	788
246	1752
246	3837
246	4932
247	2916
247	4427
247	4947
247	4987
248	1314
248	1505
248	3342
248	4855
249	1747
249	3992
249	4461
249	4928
250	1386
250	4784
250	4813
250	4899
251	4201
251	4823
251	4921
251	4981
252	497
252	3663
252	3814
252	4696
253	2545
253	2812
253	2999
253	4490
254	244
254	4106
254	4774
254	4906
255	1408
255	2038
255	2795
255	2874
256	3914
256	4188
256	4436
256	4844
257	519
257	1823
257	4475
257	4744
258	2471
258	4060
258	4869
258	4893
259	2751
259	4216
259	4409
259	4589
260	3006
260	4510
260	4875
260	4995
261	3507
261	3548
261	4653
261	4739
262	3012
262	4643
262	4926
262	4937
263	1631
263	4397
263	4653
263	4739
264	4387
264	4605
264	4814
264	4983
265	3802
265	4582
265	4756
265	4790
266	1547
266	4112
266	4456
266	4529
267	2626
267	4344
267	4655
267	4920
268	835
268	1455
268	4826
268	4934
269	91
269	4627
269	4850
269	4915
270	2169
270	4043
270	4533
270	4706
271	2163
271	3524
271	4315
271	4890
272	1840
272	3473
272	4939
272	4980
273	2395
273	4302
273	4723
273	4949
274	876
274	3300
274	4748
274	4783
275	233
275	3802
275	4085
275	4412
276	4682
276	4717
276	4796
276	4894
277	3791
277	4228
277	4491
277	4530
278	3448
278	4257
278	4369
278	4852
279	1620
279	4607
279	4656
279	4848
280	3544
280	4062
280	4654
280	4728
281	2661
281	3714
281	4019
281	4578
282	2685
282	4482
282	4903
282	4904
283	2614
283	2979
283	3454
283	4851
284	1403
284	2958
284	4290
284	4939
285	3092
285	3727
285	4231
285	4481
286	3477
286	3903
286	4730
286	4994
287	206
287	1969
287	4795
287	4942
288	424
288	4354
288	4687
288	4954
289	4511
289	4732
289	4920
289	4940
290	795
290	1174
290	3375
290	4346
291	1433
291	4227
291	4317
291	4837
292	785
292	4199
292	4488
292	4816
292	4907
293	3890
293	4145
293	4184
293	4811
294	2531
294	2770
294	4649
294	4691
295	417
295	1543
295	1922
295	4962
296	2378
296	3719
296	4528
296	4930
297	2415
297	3052
297	4373
297	4531
298	3960
298	4049
298	4722
298	4974
298	4978
299	1635
299	3333
299	4476
299	4771
300	3570
300	4800
300	4898
300	4966
301	2648
301	3436
301	4678
301	4679
302	3680
302	4414
302	4731
302	4952
303	686
303	2661
303	3813
303	4433
304	2850
304	3628
304	4190
304	4882
305	3995
305	4150
305	4694
305	4748
306	3688
306	4376
306	4694
306	4783
307	1806
307	2082
307	3508
307	3537
308	4726
308	4846
308	4874
308	4907
309	2981
309	3399
309	4858
309	4887
310	1641
310	2547
310	4894
310	4896
311	761
311	2581
311	2743
311	4966
312	644
312	4360
312	4749
312	4914
313	2721
313	4747
313	4845
313	4873
314	183
314	3677
314	4068
314	4946
315	4567
315	4784
315	4813
315	4899
316	2058
316	2571
316	3582
316	3704
317	748
317	2105
317	4524
317	4863
318	2989
318	3711
318	4786
318	4892
319	1427
319	4486
319	4541
319	4940
320	3319
320	4510
320	4815
320	4875
321	494
321	4034
321	4803
321	4810
322	1469
322	3488
322	3859
322	4273
323	2503
323	3412
323	3804
323	4902
324	332
324	1408
324	3304
324	4866
325	3305
325	3571
325	4063
325	4648
326	4613
326	4733
326	4807
326	4816
327	2314
327	2554
327	2869
327	4028
328	1094
328	3101
328	4309
328	4766
329	3936
329	4001
329	4535
329	4743
330	2921
330	3601
330	4658
330	4881
331	2821
331	3646
331	3684
331	4686
332	324
332	2306
332	4319
332	4890
333	3537
333	4277
333	4791
333	4996
334	3233
334	3697
334	3891
334	3945
335	2678
335	4362
335	4674
335	4722
335	4894
336	832
336	1869
336	3249
336	4188
337	971
337	3548
337	4166
337	4863
338	3782
338	3848
338	4567
338	4932
339	592
339	1245
339	3998
339	4430
340	3603
340	4181
340	4402
340	4695
341	1702
341	4429
341	4487
341	4982
342	2711
342	3838
342	4374
342	4403
343	3607
343	4260
343	4857
343	4970
344	1720
344	2715
344	4211
344	4641
345	2559
345	3400
345	4768
345	4949
346	1916
346	4697
346	4720
346	4770
347	1437
347	4012
347	4507
347	4814
348	3110
348	3885
348	4578
348	4795
349	2815
349	4118
349	4591
349	4854
350	4274
350	4401
350	4689
350	4859
351	1155
351	4869
351	4891
351	4893
352	1284
352	4782
352	4949
352	4999
353	896
353	4003
353	4974
353	4993
354	4780
354	4920
354	4921
354	4954
355	1324
355	2519
355	4669
355	4877
356	3199
356	4511
356	4713
356	4774
357	2775
357	4458
357	4635
357	4908
358	1646
358	2086
358	3077
358	4277
359	2608
359	3046
359	4635
359	4908
360	2361
360	4315
360	4620
360	4787
361	889
361	4348
361	4552
361	4951
362	1287
362	3251
362	4676
362	4810
363	4082
363	4475
363	4833
363	4920
364	1411
364	2406
364	2558
364	3450
365	3431
365	4159
365	4461
365	4928
366	548
366	1750
366	3452
366	4582
367	4254
367	4838
367	4926
367	4960
368	608
368	3238
368	4297
368	4984
369	3175
369	4698
369	4768
369	4949
370	3558
370	4349
370	4535
370	4948
370	4950
370	4999
371	1072
371	2899
371	3151
371	4639
372	202
372	564
372	2943
372	3577
373	681
373	1815
373	4903
373	4922
374	1565
374	3920
374	3964
374	4046
375	4404
375	4853
375	4896
375	4910
376	3498
376	4181
376	4406
376	4775
377	1190
377	4362
377	4712
377	4997
378	2917
378	4132
378	4598
378	4757
379	786
379	1216
379	4220
379	4623
380	2445
380	4499
380	4829
380	4966
381	3522
381	3707
381	4350
381	4962
382	588
382	1465
382	3005
382	4369
383	2187
383	2535
383	4277
383	4918
384	2246
384	2568
384	3129
384	3866
385	4065
385	4593
385	4628
385	4651
386	204
386	4311
386	4549
386	4956
387	2542
387	4698
387	4768
387	4949
388	3102
388	3935
388	4626
388	4680
389	3224
389	3835
389	4083
389	4577
390	2228
390	4367
390	4454
390	4536
390	4809
391	41
391	2655
391	4208
391	4553
392	2652
392	3016
392	3805
392	4825
393	4539
393	4643
393	4886
393	4959
394	2979
394	4448
394	4776
394	4870
395	3942
395	4496
395	4821
395	4942
396	2323
396	4667
396	4900
396	4963
397	2346
397	2770
397	4670
397	4844
397	4938
398	2963
398	4866
398	4888
398	4947
399	1163
399	1467
399	3865
399	4885
400	2057
400	4282
400	4688
400	4709
401	419
401	3715
401	4233
401	4852
402	4726
402	4846
402	4907
402	4995
403	3636
403	3659
403	4142
403	4506
404	4713
404	4774
404	4786
404	4906
405	31
405	4784
405	4813
405	4899
406	2148
406	2811
406	3910
406	4697
407	3305
407	4778
407	4925
407	4999
408	1830
408	3744
408	4569
408	4628
409	2809
409	3822
409	4685
409	4735
410	1866
410	1985
410	4001
410	4605
411	3887
411	4017
411	4934
411	4936
412	3786
412	4887
412	4896
412	4910
413	438
413	862
413	3779
413	4986
414	3165
414	4097
414	4341
414	4932
415	619
415	4829
415	4984
415	4987
416	3923
416	4182
416	4626
416	4787
417	295
417	2514
417	2623
417	4647
418	135
418	1332
418	1333
418	2989
419	401
419	4133
419	4211
419	4797
420	2859
420	3688
420	4351
420	4794
420	4795
421	1404
421	3223
421	4230
421	4633
421	4794
422	3130
422	3850
422	4824
422	4946
423	1525
423	4955
423	4971
423	4987
424	288
424	4213
424	4687
424	4835
425	2256
425	3795
425	4279
425	4982
426	692
426	4354
426	4761
426	4802
427	181
427	852
427	4862
427	4986
428	3100
428	3828
428	4880
428	4986
429	1707
429	3992
429	4459
429	4862
429	4956
430	3047
430	3668
430	4014
430	4674
431	2198
431	2946
431	3918
431	4057
432	2069
432	3094
432	3626
432	3818
433	3762
433	4917
433	4960
433	4973
434	3404
434	4392
434	4442
434	4968
435	2803
435	4236
435	4367
435	4830
436	660
436	2273
436	4866
436	4892
437	1565
437	3937
437	4544
437	4571
438	413
438	4406
438	4521
438	4829
439	1099
439	3872
439	4309
439	4575
440	1392
440	3445
440	3877
440	4214
441	2062
441	3787
441	4119
441	4890
442	1781
442	2694
442	4616
442	4838
443	4150
443	4311
443	4549
443	4956
444	2742
444	4101
444	4340
444	4890
445	1857
445	2788
445	3221
445	4655
446	1439
446	2330
446	4666
446	4817
447	1439
447	2959
447	3491
447	4385
448	982
448	1492
448	3721
448	4603
449	4348
449	4424
449	4820
449	4951
450	1169
450	1473
450	4777
450	4878
451	476
451	1090
451	3295
451	4921
452	1303
452	1894
452	2009
452	3744
453	3651
453	3885
453	4331
453	4420
454	3181
454	3527
454	4207
454	4969
455	2674
455	3021
455	3919
455	4620
456	3492
456	4052
456	4621
456	4828
457	4410
457	4505
457	4948
457	4955
458	1543
458	2658
458	3417
458	4031
459	3547
459	4086
459	4702
459	4979
460	1518
460	2861
460	2958
460	4546
461	4297
461	4454
461	4509
461	4984
462	1615
462	3509
462	4418
462	4487
463	3779
463	4170
463	4839
463	4862
464	4341
464	4805
464	4828
464	4932
465	506
465	1273
465	3467
465	3712
466	3447
466	3650
466	4058
466	4795
467	3565
467	3816
467	4242
467	4587
468	2431
468	4238
468	4747
468	4876
469	4154
469	4930
469	4974
469	4993
470	4233
470	4741
470	4852
470	4994
471	1631
471	2354
471	4761
471	4802
472	3893
472	4638
472	4833
472	4907
472	4949
473	3574
473	4385
473	4592
473	4599
474	1173
474	4353
474	4606
474	4752
475	2779
475	3482
475	4902
475	4980
476	451
476	2431
476	4248
476	4273
477	4208
477	4276
477	4421
477	4871
478	2421
478	2967
478	4614
478	4826
479	1604
479	2985
479	4132
479	4885
480	4648
480	4659
480	4758
480	4782
481	1610
481	1762
481	4221
481	4924
482	1488
482	4784
482	4813
482	4899
483	90
483	3402
483	4369
483	4876
484	1503
484	1830
484	4526
484	4544
485	2549
485	4047
485	4955
485	4987
486	2976
486	3847
486	4314
486	4464
487	3471
487	3831
487	4195
487	4522
488	2452
488	4538
488	4778
488	4794
489	1362
489	3613
489	3780
489	4142
490	2908
490	4695
490	4798
490	4799
491	2565
491	4096
491	4826
491	4934
492	4047
492	4704
492	4736
492	4955
493	739
493	2009
493	3107
493	4826
494	321
494	1010
494	4214
494	4676
495	1280
495	4435
495	4514
495	4895
496	2005
496	3874
496	4515
496	4796
497	252
497	3626
497	4353
497	4542
498	181
498	2981
498	3900
498	4087
499	3663
499	4381
499	4660
499	4722
500	2140
500	3183
500	4462
500	4685
501	1317
501	3232
501	3307
501	3878
502	3525
502	4824
502	4872
502	4987
503	1087
503	3140
503	4455
503	4882
503	4998
504	776
504	3186
504	4587
504	4721
505	2935
505	4855
505	4860
505	4919
506	465
506	1018
506	2609
506	3881
507	2805
507	4601
507	4694
507	4748
508	1095
508	4468
508	4646
508	4712
509	3531
509	3753
509	4553
509	4963
510	2676
510	4799
510	4813
510	4899
511	3082
511	3808
511	4516
511	4953
512	2799
512	3668
512	4014
512	4205
513	3265
513	3606
513	3718
513	4675
514	4408
514	4550
514	4701
514	4718
515	1188
515	2209
515	4756
515	4904
516	1591
516	3468
516	3955
516	4149
517	4039
517	4208
517	4416
517	4882
518	3250
518	4153
518	4321
518	4457
519	257
519	1268
519	4821
519	4983
520	1706
520	3952
520	4668
520	4789
521	1386
521	3645
521	4275
521	4865
522	3239
522	4612
522	4618
522	4937
523	1154
523	3611
523	4712
523	4984
524	187
524	2692
524	4694
524	4783
525	4272
525	4765
525	4838
525	4960
526	4038
526	4360
526	4456
526	4507
527	3909
527	4140
527	4253
527	4969
528	3407
528	4087
528	4466
528	4833
529	663
529	3827
529	4142
529	4891
530	3579
530	3725
530	4000
530	4889
531	4463
531	4574
531	4923
531	4968
532	2531
532	3874
532	4621
532	4936
533	4515
533	4682
533	4792
533	4894
534	2930
534	4015
534	4571
534	4718
535	3897
535	4452
535	4695
535	4759
536	1905
536	3074
536	4172
536	4310
537	1906
537	3591
537	4723
537	4724
538	3626
538	3819
538	4157
538	4353
539	950
539	1377
539	4304
539	4933
540	3003
540	4509
540	4841
540	4909
541	3154
541	3194
541	3252
541	3406
542	3381
542	4231
542	4363
542	4481
543	2138
543	4303
543	4946
543	4964
544	2966
544	3822
544	4862
544	4880
545	4488
545	4632
545	4833
545	4999
546	3884
546	4106
546	4467
546	4906
547	4205
547	4428
547	4855
547	4919
548	366
548	600
548	1812
548	3758
549	943
549	4494
549	4654
549	4728
550	4052
550	4267
550	4503
550	4567
551	4322
551	4341
551	4765
551	4975
552	3422
552	3978
552	4301
552	4497
553	1549
553	3601
553	4449
553	4721
554	1347
554	2230
554	3830
554	4014
555	3288
555	3584
555	4669
555	4877
556	782
556	4034
556	4676
556	4986
557	2036
557	3751
557	4546
557	4997
558	2252
558	2344
558	3489
558	4576
558	4965
559	3524
559	4078
559	4342
559	4915
560	4199
560	4468
560	4803
560	4917
561	4233
561	4741
561	4753
561	4852
562	99
562	1659
562	3891
562	4564
563	2673
563	4570
563	4605
563	4708
564	372
564	3145
564	4000
564	4936
565	2131
565	3601
565	3900
565	4658
566	3353
566	3400
566	3437
566	4171
567	1235
567	4032
567	4441
567	4959
568	4434
568	4779
568	4921
568	4965
569	1004
569	2195
569	3976
569	4506
570	1252
570	2538
570	2971
570	4052
571	3499
571	4601
571	4820
571	4897
572	176
572	4612
572	4757
572	4917
573	1812
573	2306
573	3362
573	3499
574	4740
574	4762
574	4859
574	4961
575	4341
575	4516
575	4540
575	4953
576	4560
576	4659
576	4675
576	4927
577	1044
577	3184
577	4514
577	4895
578	3113
578	4655
578	4958
578	4998
579	1189
579	4677
579	4916
579	4983
580	1169
580	4455
580	4576
580	4670
581	715
581	2914
581	3844
581	4048
582	4657
582	4800
582	4839
582	4960
583	104
583	3255
583	3900
583	4986
584	3394
584	3426
584	3436
584	4811
585	1181
585	2211
585	4391
585	4656
586	4604
586	4913
586	4931
586	4968
587	3865
587	4416
587	4840
587	4914
588	382
588	3743
588	4521
588	4829
589	1368
589	3709
589	4757
589	4767
590	1845
590	1966
590	4546
590	4948
591	65
591	2181
591	3683
591	4706
592	339
592	3506
592	4576
592	4830
592	4860
592	4948
593	761
593	1261
593	2491
593	4401
594	1960
594	2739
594	3302
594	4704
595	2287
595	2987
595	4786
595	4961
596	3027
596	4697
596	4914
596	4969
597	2899
597	4405
597	4778
597	4794
598	2587
598	4605
598	4640
598	4983
599	1304
599	3012
599	4505
599	4893
600	548
600	1353
600	3266
600	3308
601	3404
601	4648
601	4758
601	4782
602	1119
602	2000
602	3189
602	3990
603	722
603	4229
603	4390
603	4952
604	4161
604	4632
604	4806
604	4999
605	1929
605	3402
605	3818
605	4369
606	3528
606	4675
606	4847
606	4899
607	3914
607	4279
607	4549
607	4956
608	368
608	4366
608	4752
608	4930
609	2748
609	4195
609	4242
609	4729
610	1313
610	4702
610	4908
610	5000
611	1745
611	2435
611	3822
611	4685
612	2794
612	4429
612	4788
612	4935
613	2825
613	3789
613	4100
613	4476
614	1541
614	2954
614	4448
614	4870
615	3449
615	3773
615	3917
615	4471
616	3982
616	4189
616	4647
616	4967
617	3860
617	3968
617	4437
617	4836
618	2898
618	4643
618	4939
618	4980
619	415
619	4673
619	4770
619	4927
620	158
620	3909
620	3990
620	4710
621	4023
621	4519
621	4553
621	4754
622	2502
622	2897
622	3813
622	4603
623	2911
623	4873
623	4896
623	4920
624	45
624	2926
624	4442
624	4968
625	890
625	1081
625	1129
625	2903
626	1288
626	2639
626	3831
626	4203
627	2539
627	3431
627	4207
627	4719
628	3164
628	3285
628	4593
628	4651
629	4630
629	4673
629	4770
629	4985
630	3209
630	4763
630	4883
630	4975
631	1248
631	3086
631	3148
631	4764
632	3516
632	3843
632	4365
632	4477
633	1734
633	3752
633	4974
633	4993
634	1347
634	4402
634	4797
634	4942
635	2329
635	2649
635	4038
635	4990
636	4612
636	4784
636	4926
636	4937
637	4583
637	4805
637	4838
637	4843
638	2048
638	2301
638	2435
638	3760
639	1785
639	3209
639	4168
639	4465
640	4351
640	4499
640	4551
640	4924
641	965
641	2899
641	4335
641	4466
642	3194
642	3461
642	4712
642	4797
642	4813
643	3651
643	3969
643	4032
643	4959
644	312
644	3738
644	4139
644	4685
645	3010
645	4496
645	4821
645	4942
646	1042
646	3685
646	4336
646	4928
647	195
647	4743
647	4761
647	4802
648	847
648	2108
648	4374
648	4430
649	3487
649	4324
649	4529
649	4981
650	3077
650	4137
650	4887
650	4910
651	2485
651	4691
651	4798
651	4859
652	1507
652	2212
652	3195
652	4361
653	1694
653	4008
653	4709
653	4976
654	3127
654	4236
654	4367
654	4671
655	2439
655	2757
655	4173
655	4717
656	3895
656	4452
656	4816
656	4888
657	3875
657	4005
657	4755
657	4886
657	4894
658	1501
658	3286
658	4015
658	4718
659	1794
659	2850
659	4208
659	4553
660	436
660	2056
660	4678
660	4911
661	2310
661	3760
661	4393
661	4685
662	2174
662	2771
662	4189
662	4647
663	529
663	1605
663	2867
663	4418
664	1585
664	2003
664	3699
664	4450
665	3343
665	4612
665	4618
665	4937
666	3020
666	3559
666	4921
666	4937
667	114
667	4388
667	4721
667	4991
668	3472
668	4065
668	4338
668	4811
669	4408
669	4707
669	4736
669	4998
670	4044
670	4648
670	4798
670	4886
670	4997
671	1267
671	4405
671	4871
671	4924
672	195
672	1374
672	3988
672	4760
673	2759
673	4463
673	4821
673	4968
674	2187
674	3427
674	3948
674	4246
675	2670
675	2961
675	4790
675	4851
676	1932
676	4460
676	4744
676	4945
677	1056
677	2810
677	4708
677	4863
678	3272
678	3559
678	4216
678	4953
679	4513
679	4533
679	4875
679	4995
680	4899
680	4901
680	4961
680	4985
681	373
681	744
681	3815
681	4793
682	3494
682	4019
682	4037
682	4633
683	4262
683	4401
683	4875
683	4995
684	130
684	2743
684	2820
684	4046
685	1136
685	3393
685	3519
685	4953
686	303
686	4277
686	4989
686	4996
687	4184
687	4345
687	4767
687	4811
688	2131
688	2293
688	4382
688	4902
689	183
689	3622
689	4444
689	4742
690	3741
690	3777
690	4901
690	4995
691	2724
691	3470
691	4453
691	4972
692	426
692	3029
692	4008
692	4292
693	1491
693	2819
693	4701
693	4836
694	1608
694	3075
694	4018
694	4959
695	2068
695	4707
695	4737
695	4998
696	3038
696	4011
696	4687
696	4699
697	2859
697	4558
697	4617
697	4734
698	1544
698	2244
698	4653
698	4739
699	3705
699	4086
699	4702
699	4979
700	2751
700	4422
700	4652
700	4929
701	2020
701	3265
